latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness
59.48856,-111.63681,330.62,0.53,0.42,2025-09-12,1030,N,VIIRS,60,2.0NRT,291.09,5.04,N,330.62
31.50506,-116.29983,367.0,0.33,0.55,2025-09-08,2129,N,VIIRS,80,2.0NRT,311.46,28.97,D,367.0
56.39107,-114.99863,334.79,0.49,0.4,2025-09-11,2040,N,VIIRS,60,2.0NRT,297.08,3.66,D,334.79
42.80306,-80.10452,310.54,0.41,0.6,2025-09-09,627,N,VIIRS,60,2.0NRT,282.18,2.98,N,310.54
47.01295,-116.64459,303.13,0.36,0.57,2025-09-06,1045,N,VIIRS,60,2.0NRT,291.02,1.27,N,303.13
55.38372,-109.36655,303.44,0.79,0.78,2025-09-09,1125,N,VIIRS,60,2.0NRT,279.32,3.01,N,303.44
52.68877,-124.48952,334.65,0.42,0.46,2025-09-10,1110,N,VIIRS,60,2.0NRT,277.15,6.38,N,334.65
41.63687,-87.13618,331.61,0.57,0.69,2025-09-12,854,N,VIIRS,60,2.0NRT,289.04,3.74,N,331.61
28.05745,-97.43641,314.18,0.39,0.36,2025-09-14,820,N,VIIRS,60,2.0NRT,289.24,1.85,N,314.18
62.29751,-117.92804,299.92,0.41,0.37,2025-09-06,1041,N,VIIRS,60,2.0NRT,270.59,0.95,N,299.92
42.14915,-82.32717,339.58,0.38,0.43,2025-09-14,1758,N,VIIRS,60,2.0NRT,295.22,4.76,D,339.58
62.15505,-115.40414,357.1,0.43,0.38,2025-09-12,2023,N,VIIRS,60,2.0NRT,295.47,10.44,D,357.1
36.87471,-96.33891,337.91,0.39,0.36,2025-09-09,1932,N,VIIRS,60,2.0NRT,296.18,12.13,D,337.91
30.14417,-84.20321,353.88,0.41,0.37,2025-09-11,1851,N,VIIRS,60,2.0NRT,293.98,9.82,D,353.88
52.39872,-124.42348,306.18,0.42,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,283.41,1.65,N,306.18
62.88597,-117.18683,299.26,0.41,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,276.77,2.14,N,299.26
62.86141,-116.59014,305.94,0.68,0.74,2025-09-13,830,N,VIIRS,60,2.0NRT,280.65,3.17,N,305.94
47.37518,-120.82442,304.16,0.49,0.65,2025-09-06,907,N,VIIRS,60,2.0NRT,282.77,2.71,N,304.16
36.95846,-118.98566,357.16,0.49,0.65,2025-09-07,2150,N,VIIRS,60,2.0NRT,300.89,20.09,D,357.16
47.37201,-120.79925,351.19,0.55,0.68,2025-09-12,2159,N,VIIRS,60,2.0NRT,298.96,14.31,D,351.19
62.27638,-115.6139,298.05,0.44,0.38,2025-09-06,1041,N,VIIRS,60,2.0NRT,279.81,0.51,N,298.05
55.52507,-109.25943,345.49,0.39,0.59,2025-09-10,2059,N,VIIRS,60,2.0NRT,292.61,15.29,D,345.49
32.00149,-104.06792,301.27,0.46,0.39,2025-09-08,833,N,VIIRS,60,2.0NRT,291.06,0.71,N,301.27
53.07129,-125.0197,296.51,0.52,0.42,2025-09-08,1009,N,VIIRS,60,2.0NRT,280.97,1.07,N,296.51
30.75417,-92.9537,337.31,0.4,0.37,2025-09-10,1913,N,VIIRS,60,2.0NRT,302.97,4.68,D,337.31
62.30233,-115.55784,337.91,0.38,0.36,2025-09-13,2004,N,VIIRS,60,2.0NRT,297.07,6.19,D,337.91
61.72242,-121.0853,325.97,0.59,0.7,2025-09-13,1826,N,VIIRS,60,2.0NRT,291.49,8.51,D,325.97
61.65168,-121.19794,367.0,0.39,0.36,2025-09-06,1041,N,VIIRS,80,2.0NRT,307.0,23.99,N,367.0
52.41245,-124.73375,346.42,0.38,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,293.1,6.25,D,346.42
59.90839,-122.45914,310.59,0.39,0.36,2025-09-06,1041,N,VIIRS,60,2.0NRT,282.53,2.0,N,310.59
41.63011,-87.14831,297.51,0.52,0.67,2025-09-08,648,N,VIIRS,60,2.0NRT,280.23,1.9,N,297.51
55.39487,-109.24311,329.82,0.56,0.52,2025-09-07,843,N,VIIRS,60,2.0NRT,291.65,6.01,N,329.82
55.51509,-109.26823,367.0,0.39,0.59,2025-09-10,2059,N,VIIRS,80,2.0NRT,296.76,18.09,D,367.0
59.90736,-122.43621,333.78,0.38,0.36,2025-09-06,2036,N,VIIRS,60,2.0NRT,298.03,65.81,D,333.78
46.37399,-118.45708,353.15,0.7,0.75,2025-09-12,2159,N,VIIRS,60,2.0NRT,295.94,14.74,D,353.15
34.70997,-98.63113,367.0,0.36,0.57,2025-09-11,1853,N,VIIRS,80,2.0NRT,306.85,7.67,D,367.0
40.63649,-74.21932,303.48,0.48,0.4,2025-09-12,712,N,VIIRS,60,2.0NRT,291.03,1.18,N,303.48
34.70817,-98.64483,367.0,0.56,0.69,2025-09-11,2034,N,VIIRS,80,2.0NRT,303.51,21.9,D,367.0
37.2308,-98.69114,356.04,0.63,0.54,2025-09-12,2017,N,VIIRS,60,2.0NRT,304.81,37.0,D,356.04
59.46483,-111.76949,300.23,0.42,0.37,2025-09-13,1013,N,VIIRS,60,2.0NRT,280.42,1.18,N,300.23
41.67033,-87.44924,306.85,0.4,0.4,2025-09-15,757,N,VIIRS,60,2.0URT,291.13,0.6,N,306.85
55.67665,-109.73437,337.07,0.39,0.36,2025-09-13,2002,N,VIIRS,60,2.0NRT,298.82,6.07,D,337.07
52.75821,-124.98142,318.02,0.44,0.38,2025-09-11,1051,N,VIIRS,60,2.0NRT,281.41,4.66,N,318.02
45.17754,-106.05891,367.0,0.51,0.66,2025-09-06,1849,N,VIIRS,80,2.0NRT,303.63,14.46,D,367.0
61.37527,-117.66034,296.38,0.41,0.61,2025-09-06,902,N,VIIRS,60,2.0NRT,283.93,0.51,N,296.38
41.17935,-87.8608,314.85,0.54,0.51,2025-09-08,828,N,VIIRS,60,2.0NRT,281.05,3.36,N,314.85
44.99276,-120.55376,313.72,0.55,0.51,2025-09-06,1045,N,VIIRS,60,2.0NRT,278.1,1.71,N,313.72
47.93972,-118.47082,367.0,0.32,0.55,2025-09-11,911,N,VIIRS,80,2.0NRT,290.99,8.07,N,367.0
55.3949,-109.25772,339.65,0.42,0.38,2025-09-09,1938,N,VIIRS,60,2.0NRT,298.45,3.52,D,339.65
53.00664,-125.09257,336.56,0.5,0.49,2025-09-07,2017,N,VIIRS,60,2.0NRT,303.85,13.13,D,336.56
36.95124,-119.10189,334.76,0.52,0.42,2025-09-08,1013,N,VIIRS,60,2.0NRT,292.34,19.67,N,334.76
62.20635,-117.4808,299.79,0.41,0.37,2025-09-06,1041,N,VIIRS,60,2.0NRT,280.16,0.95,N,299.79
52.26704,-125.0418,299.81,0.39,0.36,2025-09-07,1026,N,VIIRS,60,2.0NRT,279.86,1.6,N,299.81
35.66565,-101.4382,304.5,0.39,0.59,2025-09-10,752,N,VIIRS,60,2.0NRT,289.38,0.83,N,304.5
52.82365,-125.00093,367.0,0.66,0.73,2025-09-11,909,N,VIIRS,80,2.0NRT,284.83,24.71,N,367.0
47.67828,-120.45119,321.94,0.39,0.36,2025-09-13,1013,N,VIIRS,60,2.0NRT,287.36,2.66,N,321.94
61.50912,-117.65841,345.41,0.4,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,282.12,2.81,N,345.41
36.96422,-119.09883,349.34,0.6,0.53,2025-09-07,1030,N,VIIRS,60,2.0NRT,301.19,47.5,N,349.34
48.31076,-118.31621,367.0,0.32,0.55,2025-09-11,911,N,VIIRS,80,2.0NRT,293.17,3.94,N,367.0
56.48536,-114.99905,328.65,0.38,0.36,2025-09-07,2017,N,VIIRS,60,2.0NRT,291.72,2.43,D,328.65
52.40877,-124.71777,352.95,0.44,0.38,2025-09-09,2118,N,VIIRS,60,2.0NRT,298.82,11.82,D,352.95
62.79603,-116.70662,315.7,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,282.63,1.79,N,315.7
29.74732,-94.99699,305.47,0.4,0.45,2025-09-08,833,N,VIIRS,60,2.0NRT,290.66,0.82,N,305.47
37.03078,-119.13011,309.29,0.4,0.4,2025-09-15,940,N,VIIRS,60,2.0URT,285.11,1.1,N,309.29
53.04396,-124.98928,322.79,0.4,0.37,2025-09-07,1026,N,VIIRS,60,2.0NRT,285.55,3.09,N,322.79
61.64304,-121.1683,326.43,0.54,0.68,2025-09-06,902,N,VIIRS,60,2.0NRT,287.67,8.59,N,326.43
41.17923,-87.856,323.45,0.56,0.43,2025-09-06,726,N,VIIRS,60,2.0NRT,283.17,3.03,N,323.45
51.068,-115.13427,297.34,0.48,0.4,2025-09-10,930,N,VIIRS,60,2.0NRT,280.52,0.52,N,297.34
29.7265,-95.12362,306.31,0.46,0.63,2025-09-12,856,N,VIIRS,60,2.0NRT,293.53,2.87,N,306.31
44.99455,-108.6276,297.31,0.42,0.45,2025-09-07,845,N,VIIRS,60,2.0NRT,278.02,0.53,N,297.31
55.36593,-107.16676,346.92,0.76,0.77,2025-09-09,1758,N,VIIRS,60,2.0NRT,292.97,49.21,D,346.92
38.23989,-104.6107,298.62,0.5,0.7,2025-09-15,758,N,VIIRS,60,2.0URT,283.18,1.28,N,298.62
62.85574,-116.74014,343.98,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,287.47,5.02,N,343.98
47.68474,-120.46319,347.33,0.46,0.47,2025-09-07,2014,N,VIIRS,60,2.0NRT,297.74,21.15,D,347.33
61.59268,-134.6709,296.0,0.43,0.46,2025-09-06,1223,N,VIIRS,60,2.0NRT,276.87,1.69,N,296.0
52.2714,-125.04681,321.22,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,280.57,1.21,N,321.22
36.96402,-118.98872,305.16,0.53,0.42,2025-09-08,1013,N,VIIRS,60,2.0NRT,285.99,10.84,N,305.16
49.2121,-116.27145,351.84,0.41,0.37,2025-09-12,2019,N,VIIRS,60,2.0NRT,296.1,10.69,D,351.84
52.7524,-124.97096,342.94,0.44,0.38,2025-09-11,1051,N,VIIRS,60,2.0NRT,281.78,4.34,N,342.94
34.70346,-98.62696,367.0,0.56,0.69,2025-09-11,2034,N,VIIRS,80,2.0NRT,301.71,40.35,D,367.0
53.02739,-124.88509,342.23,0.38,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,296.86,6.42,D,342.23
52.4046,-124.41292,319.06,0.39,0.36,2025-09-07,1026,N,VIIRS,60,2.0NRT,282.64,1.75,N,319.06
29.9953,-90.39698,307.93,0.39,0.36,2025-09-10,754,N,VIIRS,60,2.0NRT,294.59,1.4,N,307.93
62.99236,-117.19412,304.03,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,283.23,0.99,N,304.03
35.59597,-90.0156,339.09,0.43,0.46,2025-09-12,1834,N,VIIRS,60,2.0NRT,300.25,21.32,D,339.09
52.86491,-124.74171,296.64,0.51,0.41,2025-09-08,1009,N,VIIRS,60,2.0NRT,280.53,1.64,N,296.64
46.57864,-114.78915,296.67,0.5,0.49,2025-09-06,907,N,VIIRS,60,2.0NRT,284.05,0.58,N,296.67
31.6381,-84.78426,338.02,0.4,0.37,2025-09-11,1851,N,VIIRS,60,2.0NRT,307.28,16.35,D,338.02
29.6031,-89.897,305.58,0.42,0.46,2025-09-09,811,N,VIIRS,60,2.0NRT,291.72,0.7,N,305.58
52.61183,-124.74889,330.03,0.38,0.59,2025-09-08,1955,N,VIIRS,60,2.0NRT,290.09,4.46,D,330.03
35.37292,-119.08138,300.98,0.52,0.5,2025-09-11,915,N,VIIRS,60,2.0NRT,288.43,0.56,N,300.98
41.20846,-80.81563,301.06,0.41,0.37,2025-09-12,714,N,VIIRS,60,2.0NRT,285.84,1.0,N,301.06
37.02984,-119.13493,332.13,0.4,0.37,2025-09-14,958,N,VIIRS,60,2.0NRT,286.82,2.7,N,332.13
44.64705,-97.56693,337.26,0.4,0.37,2025-09-10,1917,N,VIIRS,60,2.0NRT,296.43,2.81,D,337.26
36.93843,-119.07831,298.82,0.52,0.42,2025-09-08,1013,N,VIIRS,60,2.0NRT,284.4,0.91,N,298.82
31.01937,-92.53203,367.0,0.63,0.72,2025-09-12,2014,N,VIIRS,80,2.0NRT,295.24,18.14,D,367.0
36.23686,-95.28838,298.91,0.39,0.36,2025-09-14,818,N,VIIRS,60,2.0NRT,285.71,0.22,N,298.91
33.30551,-90.2469,343.14,0.45,0.63,2025-09-13,1815,N,VIIRS,60,2.0NRT,300.17,8.05,D,343.14
36.22329,-90.23206,340.4,0.41,0.37,2025-09-10,1913,N,VIIRS,60,2.0NRT,298.36,9.17,D,340.4
42.80429,-80.10307,327.33,0.41,0.45,2025-09-10,750,N,VIIRS,60,2.0NRT,286.05,2.15,N,327.33
61.69794,-121.21603,341.06,0.4,0.44,2025-09-09,1940,N,VIIRS,60,2.0NRT,292.26,4.04,D,341.06
55.35561,-107.148,339.68,0.44,0.38,2025-09-09,945,N,VIIRS,60,2.0NRT,292.88,4.34,N,339.68
41.56663,-84.04791,328.82,0.45,0.39,2025-09-10,750,N,VIIRS,60,2.0NRT,287.49,3.37,N,328.82
40.16376,-79.89347,298.25,0.6,0.7,2025-09-15,616,N,VIIRS,60,2.0URT,286.66,0.54,N,298.25
49.43629,-118.48265,329.58,0.57,0.43,2025-09-12,1034,N,VIIRS,60,2.0NRT,289.27,2.62,N,329.58
59.90098,-122.45415,333.56,0.38,0.36,2025-09-06,2036,N,VIIRS,60,2.0NRT,301.42,41.32,D,333.56
33.21614,-86.79172,299.85,0.49,0.65,2025-09-08,830,N,VIIRS,60,2.0NRT,287.79,0.45,N,299.85
47.7531,-120.49971,308.3,0.39,0.36,2025-09-13,1013,N,VIIRS,60,2.0NRT,278.54,0.51,N,308.3
48.51797,-117.49374,339.08,0.52,0.5,2025-09-08,1953,N,VIIRS,60,2.0NRT,294.95,6.47,D,339.08
42.80833,-80.09144,299.69,0.4,0.37,2025-09-12,712,N,VIIRS,60,2.0NRT,286.01,1.14,N,299.69
52.54945,-125.52486,348.06,0.39,0.44,2025-09-08,2136,N,VIIRS,60,2.0NRT,292.84,19.34,D,348.06
49.20683,-116.25764,334.05,0.53,0.42,2025-09-10,2057,N,VIIRS,60,2.0NRT,297.63,43.43,D,334.05
32.31153,-101.99323,328.27,0.38,0.36,2025-09-13,837,N,VIIRS,60,2.0NRT,289.53,2.37,N,328.27
52.38992,-124.66504,342.75,0.51,0.41,2025-09-06,2034,N,VIIRS,60,2.0NRT,292.42,6.23,D,342.75
41.62545,-87.36691,303.13,0.55,0.51,2025-09-08,828,N,VIIRS,60,2.0NRT,281.08,1.93,N,303.13
34.15118,-91.20738,367.0,0.34,0.56,2025-09-08,1949,N,VIIRS,80,2.0NRT,302.5,9.21,D,367.0
52.49382,-125.89711,316.97,0.55,0.43,2025-09-08,1009,N,VIIRS,60,2.0NRT,281.52,2.72,N,316.97
34.29043,-118.79787,297.58,0.4,0.44,2025-09-08,1011,N,VIIRS,60,2.0NRT,286.99,0.72,N,297.58
46.87004,-121.31339,305.47,0.51,0.66,2025-09-06,907,N,VIIRS,60,2.0NRT,266.73,3.61,N,305.47
47.71366,-120.55191,326.43,0.47,0.39,2025-09-09,949,N,VIIRS,60,2.0NRT,285.55,2.77,N,326.43
52.04911,-124.6989,300.25,0.42,0.37,2025-09-06,1045,N,VIIRS,60,2.0NRT,284.45,0.89,N,300.25
52.41186,-124.71573,351.62,0.38,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,295.36,5.87,D,351.62
52.77764,-124.96896,318.21,0.4,0.37,2025-09-07,1026,N,VIIRS,60,2.0NRT,279.09,1.2,N,318.21
62.96167,-117.15203,335.25,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,289.77,2.28,N,335.25
32.31211,-82.49919,301.14,0.39,0.36,2025-09-12,716,N,VIIRS,60,2.0NRT,288.79,0.74,N,301.14
43.17894,-115.73236,296.24,0.43,0.46,2025-09-11,913,N,VIIRS,60,2.0NRT,281.93,0.97,N,296.24
47.70244,-120.46157,348.56,0.46,0.39,2025-09-07,1028,N,VIIRS,60,2.0NRT,267.64,6.35,N,348.56
55.42988,-109.34348,295.74,0.38,0.58,2025-09-13,833,N,VIIRS,60,2.0NRT,282.83,1.62,N,295.74
53.03366,-124.95831,342.95,0.65,0.73,2025-09-07,1206,N,VIIRS,60,2.0NRT,281.8,10.71,N,342.95
55.44304,-109.29948,347.08,0.39,0.44,2025-09-13,1011,N,VIIRS,60,2.0NRT,293.04,4.21,N,347.08
62.88182,-116.62642,296.2,0.4,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,277.96,0.68,N,296.2
55.39576,-109.23219,302.08,0.43,0.62,2025-09-08,826,N,VIIRS,60,2.0NRT,283.39,1.0,N,302.08
59.51955,-111.61994,315.01,0.47,0.64,2025-09-13,830,N,VIIRS,60,2.0NRT,286.02,3.47,N,315.01
48.57325,-118.47339,307.52,0.64,0.72,2025-09-07,845,N,VIIRS,60,2.0NRT,280.02,4.59,N,307.52
40.25311,-82.48511,299.22,0.37,0.58,2025-09-14,816,N,VIIRS,60,2.0NRT,283.78,0.38,N,299.22
46.57119,-114.78334,299.62,0.52,0.42,2025-09-08,1009,N,VIIRS,60,2.0NRT,280.34,1.06,N,299.62
36.99656,-119.21247,340.68,0.67,0.74,2025-09-08,1951,N,VIIRS,60,2.0NRT,282.8,16.64,D,340.68
56.74591,-108.64758,331.01,0.4,0.37,2025-09-09,1938,N,VIIRS,60,2.0NRT,300.45,13.21,D,331.01
50.08886,-110.71931,311.96,0.48,0.4,2025-09-14,956,N,VIIRS,60,2.0NRT,286.04,1.33,N,311.96
55.47432,-109.32867,315.58,0.39,0.37,2025-09-10,928,N,VIIRS,60,2.0NRT,276.01,3.07,N,315.58
47.39008,-120.84902,367.0,0.34,0.56,2025-09-13,2002,N,VIIRS,80,2.0NRT,307.33,19.71,D,367.0
61.68102,-121.09719,340.32,0.39,0.36,2025-09-06,1041,N,VIIRS,60,2.0NRT,287.5,4.15,N,340.32
41.62753,-87.14451,335.34,0.47,0.48,2025-09-08,1813,N,VIIRS,60,2.0NRT,304.96,6.81,D,335.34
41.68346,-87.4196,299.62,0.54,0.42,2025-09-06,726,N,VIIRS,60,2.0NRT,285.6,1.96,N,299.62
55.54364,-109.26052,329.43,0.5,0.49,2025-09-11,2040,N,VIIRS,60,2.0NRT,290.65,50.83,D,329.43
52.20324,-124.89666,346.33,0.39,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,312.63,32.5,D,346.33
47.3727,-120.80803,308.32,0.38,0.36,2025-09-08,1009,N,VIIRS,60,2.0NRT,284.9,1.19,N,308.32
52.42353,-124.7142,326.81,0.33,0.55,2025-09-13,2002,N,VIIRS,60,2.0NRT,277.78,3.74,D,326.81
52.30535,-125.02829,333.03,0.32,0.55,2025-09-07,2155,N,VIIRS,60,2.0NRT,296.54,4.48,D,333.03
59.48575,-111.60929,337.83,0.42,0.37,2025-09-13,1013,N,VIIRS,60,2.0NRT,292.49,3.04,N,337.83
59.84085,-122.11895,298.89,0.41,0.37,2025-09-07,1024,N,VIIRS,60,2.0NRT,279.31,0.54,N,298.89
34.46522,-89.93287,331.37,0.67,0.73,2025-09-12,856,N,VIIRS,60,2.0NRT,288.92,3.63,N,331.37
61.39827,-117.20451,336.15,0.39,0.36,2025-09-13,2004,N,VIIRS,60,2.0NRT,283.48,2.47,D,336.15
55.37956,-109.36848,310.36,0.4,0.37,2025-09-09,945,N,VIIRS,60,2.0NRT,279.41,4.13,N,310.36
35.69866,-101.36739,302.39,0.6,0.7,2025-09-15,939,N,VIIRS,60,2.0URT,289.51,2.52,N,302.39
55.35224,-109.25331,301.77,0.39,0.44,2025-09-13,1011,N,VIIRS,60,2.0NRT,285.13,1.26,N,301.77
48.31703,-118.29858,327.59,0.45,0.63,2025-09-09,1936,N,VIIRS,60,2.0NRT,289.76,4.8,D,327.59
41.64837,-88.05568,298.36,0.38,0.43,2025-09-06,726,N,VIIRS,60,2.0NRT,287.08,1.26,N,298.36
55.88859,-109.21484,297.17,0.5,0.41,2025-09-11,909,N,VIIRS,60,2.0NRT,281.71,1.31,N,297.17
57.04403,-111.63654,297.02,0.42,0.38,2025-09-08,1006,N,VIIRS,60,2.0NRT,282.97,0.9,N,297.02
32.40901,-101.28198,302.93,0.55,0.43,2025-09-12,856,N,VIIRS,60,2.0NRT,289.89,0.4,N,302.93
53.01255,-125.09306,343.65,0.32,0.55,2025-09-07,2155,N,VIIRS,60,2.0NRT,299.75,7.43,D,343.65
25.57932,-99.9386,327.99,0.49,0.49,2025-09-10,756,N,VIIRS,60,2.0NRT,290.76,3.99,N,327.99
52.60245,-124.78191,307.4,0.44,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,279.56,1.65,N,307.4
36.68634,-93.37713,337.38,0.55,0.51,2025-09-08,1949,N,VIIRS,60,2.0NRT,290.79,10.14,D,337.38
48.68456,-118.20372,345.62,0.54,0.42,2025-09-07,2014,N,VIIRS,60,2.0NRT,293.52,11.47,D,345.62
52.77682,-124.96317,299.16,0.4,0.37,2025-09-07,1026,N,VIIRS,60,2.0NRT,277.65,1.2,N,299.16
41.78065,-107.10727,296.88,0.43,0.38,2025-09-12,854,N,VIIRS,60,2.0NRT,284.43,1.28,N,296.88
49.10736,-121.17925,318.73,0.52,0.67,2025-09-06,905,N,VIIRS,60,2.0NRT,287.59,2.05,N,318.73
35.16914,-79.99531,367.0,0.44,0.62,2025-09-10,1913,N,VIIRS,80,2.0NRT,305.52,12.25,D,367.0
52.69157,-124.48812,317.48,0.4,0.6,2025-09-10,930,N,VIIRS,60,2.0NRT,283.56,6.86,N,317.48
34.71764,-98.66748,337.3,0.36,0.58,2025-09-11,1853,N,VIIRS,60,2.0NRT,302.56,5.22,D,337.3
37.8097,-92.55326,301.9,0.44,0.62,2025-09-12,714,N,VIIRS,60,2.0NRT,288.97,0.61,N,301.9
61.64389,-121.17544,340.4,0.54,0.68,2025-09-06,902,N,VIIRS,60,2.0NRT,290.16,6.41,N,340.4
35.54487,-85.29392,295.32,0.57,0.52,2025-09-09,809,N,VIIRS,60,2.0NRT,285.14,0.68,N,295.32
52.70063,-124.46607,347.52,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,286.94,5.86,N,347.52
30.34228,-88.48347,306.39,0.45,0.39,2025-09-06,729,N,VIIRS,60,2.0NRT,292.64,1.52,N,306.39
34.83239,-79.89249,350.47,0.43,0.38,2025-09-12,1834,N,VIIRS,60,2.0NRT,298.25,15.78,D,350.47
34.21947,-91.42703,337.14,0.76,0.77,2025-09-12,2017,N,VIIRS,60,2.0NRT,293.2,7.59,D,337.14
46.72855,-92.0753,304.75,0.33,0.56,2025-09-06,905,N,VIIRS,60,2.0NRT,279.11,0.77,N,304.75
43.18168,-123.26505,331.71,0.57,0.69,2025-09-13,2000,N,VIIRS,60,2.0NRT,291.89,2.74,D,331.71
52.70625,-124.51297,302.13,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,279.88,1.64,N,302.13
52.57129,-125.55376,299.71,0.42,0.38,2025-09-11,1051,N,VIIRS,60,2.0NRT,278.4,1.13,N,299.71
33.22031,-95.50668,338.37,0.39,0.36,2025-09-09,1930,N,VIIRS,60,2.0NRT,301.51,16.12,D,338.37
35.22732,-80.3151,336.98,0.42,0.38,2025-09-12,1834,N,VIIRS,60,2.0NRT,301.5,5.52,D,336.98
59.4058,-111.59112,312.47,0.32,0.55,2025-09-12,850,N,VIIRS,60,2.0NRT,286.91,1.36,N,312.47
41.58031,-123.59648,323.58,0.48,0.48,2025-09-06,1047,N,VIIRS,60,2.0NRT,288.21,1.54,N,323.58
53.0078,-125.11677,345.86,0.38,0.36,2025-09-10,2057,N,VIIRS,60,2.0NRT,297.59,8.77,D,345.86
41.4145,-123.29578,311.53,0.5,0.49,2025-09-06,1047,N,VIIRS,60,2.0NRT,288.14,2.16,N,311.53
31.5731,-101.55785,318.37,0.39,0.36,2025-09-13,837,N,VIIRS,60,2.0NRT,271.55,1.49,N,318.37
55.48662,-109.32813,321.91,0.57,0.69,2025-09-10,1108,N,VIIRS,60,2.0NRT,287.08,4.66,N,321.91
48.48325,-117.45412,340.84,0.52,0.5,2025-09-08,1953,N,VIIRS,60,2.0NRT,306.03,121.27,D,340.84
33.44728,-88.57058,307.08,0.4,0.37,2025-09-10,752,N,VIIRS,60,2.0NRT,291.99,1.54,N,307.08
30.26909,-93.97607,310.44,0.45,0.47,2025-09-08,833,N,VIIRS,60,2.0NRT,287.34,1.3,N,310.44
34.20378,-91.21784,345.99,0.56,0.43,2025-09-09,1932,N,VIIRS,60,2.0NRT,302.62,14.74,D,345.99
52.21773,-124.89199,303.77,0.51,0.41,2025-09-08,1009,N,VIIRS,60,2.0NRT,282.12,1.16,N,303.77
62.39523,-115.65371,349.32,0.43,0.38,2025-09-12,2023,N,VIIRS,60,2.0NRT,292.53,9.31,D,349.32
41.2085,-87.45183,299.73,0.61,0.53,2025-09-07,705,N,VIIRS,60,2.0NRT,276.34,0.69,N,299.73
55.63918,-109.571,296.48,0.39,0.59,2025-09-11,1049,N,VIIRS,60,2.0NRT,279.83,0.69,N,296.48
55.49689,-109.2894,340.93,0.38,0.59,2025-09-10,2059,N,VIIRS,60,2.0NRT,300.3,9.9,D,340.93
63.73363,-122.75076,301.54,0.46,0.39,2025-09-07,1021,N,VIIRS,60,2.0NRT,278.39,1.3,N,301.54
37.78429,-77.84576,331.77,0.39,0.36,2025-09-13,1815,N,VIIRS,60,2.0NRT,298.96,2.22,D,331.77
55.41483,-109.33891,337.69,0.59,0.7,2025-09-09,2118,N,VIIRS,60,2.0NRT,292.21,7.64,D,337.69
47.87305,-115.96899,298.72,0.38,0.36,2025-09-09,949,N,VIIRS,60,2.0NRT,287.47,1.01,N,298.72
62.89628,-117.19065,296.27,0.41,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,276.33,0.67,N,296.27
31.49992,-116.29912,367.0,0.33,0.55,2025-09-08,2129,N,VIIRS,80,2.0NRT,312.61,19.49,D,367.0
48.34251,-118.31292,319.98,0.55,0.51,2025-09-06,1045,N,VIIRS,60,2.0NRT,290.91,4.16,N,319.98
47.67772,-120.43221,298.67,0.66,0.73,2025-09-12,852,N,VIIRS,60,2.0NRT,285.91,7.39,N,298.67
47.91805,-118.47633,352.65,0.57,0.43,2025-09-07,2014,N,VIIRS,60,2.0NRT,307.24,15.03,D,352.65
52.69233,-124.52357,304.52,0.4,0.6,2025-09-10,930,N,VIIRS,60,2.0NRT,276.56,2.28,N,304.52
30.48533,-91.18218,306.99,0.4,0.6,2025-09-13,837,N,VIIRS,60,2.0NRT,293.31,1.16,N,306.99
52.69124,-124.48095,312.14,0.42,0.46,2025-09-10,1110,N,VIIRS,60,2.0NRT,271.31,3.02,N,312.14
52.2553,-124.87654,334.12,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,282.29,3.59,N,334.12
48.32631,-118.33024,298.88,0.39,0.44,2025-09-10,930,N,VIIRS,60,2.0NRT,286.79,0.84,N,298.88
61.55886,-120.93736,314.53,0.39,0.36,2025-09-06,1041,N,VIIRS,60,2.0NRT,278.43,1.02,N,314.53
36.6312,-82.24756,296.73,0.42,0.37,2025-09-11,731,N,VIIRS,60,2.0NRT,283.74,0.27,N,296.73
48.47765,-117.4686,338.34,0.39,0.36,2025-09-06,2032,N,VIIRS,60,2.0NRT,286.72,8.51,D,338.34
37.04023,-119.1475,302.5,0.4,0.4,2025-09-15,940,N,VIIRS,60,2.0URT,282.24,1.1,N,302.5
52.29844,-124.92706,301.41,0.3,0.6,2025-09-15,936,N,VIIRS,60,2.0URT,273.73,1.82,N,301.41
